Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
132.235.106.83-10.8.0.6-24829-47364-6,10.8.0.6,47364,132.235.106.83,24829,6,14/04/2015 01:55:42 PM,1026339,10,7,109.0,127.0,59.0,0.0,10.900000000000002,19.25530230005924,62.0,0.0,18.142857142857142,25.783900477032635,229.94351768762564,16.563727969023883,64146.18750000001,123953.84277395021,470410.0,19.0,979674.0,108852.66666666666,155933.15574469723,470410.0,125.0,519051.0,86508.5,80625.14776358553,248002.0,45520.0,0,0,0,0,320,240,9.74336939354346,6.820358575480422,0.0,62.0,13.111111111111114,21.315249688451832,454.3398692810459,0,1,0,0,0,0,0,0,0.0,13.882352941176471,10.9,18.142857142857142,0,0,0,0,0,0,10,109,7,127,-1,255,4,0,0,0,0,0,0,0,0,0,No Label
132.235.106.83-10.8.0.6-24829-47364-6,132.235.106.83,24829,10.8.0.6,47364,6,14/04/2015 01:55:43 PM,74,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27027.027027027027,74.0,0.0,74.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13513.513513513513,13513.513513513513,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
10.8.0.6-82.242.167.105-56957-64603-6,10.8.0.6,56957,82.242.167.105,64603,6,14/04/2015 01:55:42 PM,1405631,9,9,129.0,162.0,76.0,0.0,14.333333333333334,25.36730178793165,94.0,0.0,18.0,32.912763481664676,207.02446090047815,12.805636756730607,82684.17647058824,104300.35366385106,351557.0,27.0,1099316.0,137414.5,121485.87906066637,351608.0,279.0,1405631.0,175703.875,89229.34625917241,351596.0,29128.0,0,0,0,0,288,304,6.402818378365303,6.402818378365303,0.0,94.0,15.315789473684216,28.010023268622465,784.5614035087718,0,1,0,0,0,0,0,0,1.0,16.166666666666668,14.333333333333334,18.0,0,0,0,0,0,0,9,129,9,162,-1,255,4,0,0,0,0,0,0,0,0,0,No Label
10.8.0.6-10.8.0.10-40273-18420-17,10.8.0.6,40273,10.8.0.10,18420,17,14/04/2015 01:55:42 PM,14998008,565,413,60336.0,35348.0,268.0,3.0,106.7893805309734,31.773799821740422,149.0,3.0,85.58837772397096,19.264763863872425,6379.780568192789,65.20865971000948,15351.08290685771,91956.97593850282,2871691.0,0.0,1.4996839E7,26590.140070922018,120339.14669153794,2872050.0,33.0,1.4983982E7,36368.88834951456,140575.79027787925,2872215.0,29.0,0,0,0,0,4520,3304,37.67166946437153,27.536990245637952,3.0,268.0,97.80081716036763,29.145326566728595,849.4500606812556,0,0,0,0,0,0,0,0,0.0,97.90081799591002,106.78938053097345,85.58837772397095,0,0,0,0,0,0,565,60336,413,35348,-1,-1,565,0,0,0,0,0,0,0,0,0,No Label
157.55.56.157-10.8.0.6-40008-36439-6,157.55.56.157,40008,10.8.0.6,36439,6,14/04/2015 01:55:43 PM,9729395,11,13,155.0,425.0,119.0,0.0,14.090909090909092,35.13247655789311,369.0,0.0,32.69230769230769,101.71888108522808,59.61316196947497,2.4667515297713782,423017.1739130434,1605800.405404325,7645098.0,28.0,9644818.0,964481.8000000002,2396485.163860227,7645098.0,69.0,9729395.0,810782.9166666667,2224029.8504677764,7729585.0,37.0,0,1,0,0,352,416,1.130594451145215,1.3361570786261632,0.0,369.0,23.319999999999997,76.10175206042673,5791.476666666665,0,0,0,1,1,0,0,0,1.0,24.291666666666668,14.090909090909092,32.69230769230769,0,0,0,0,0,0,11,155,13,425,-1,1444,6,0,281752.0,0.0,281752.0,281752.0,7645098.0,0.0,7645098.0,7645098.0,No Label
141.219.235.176-10.8.0.6-60830-40273-17,10.8.0.6,40273,141.219.235.176,60830,17,14/04/2015 01:55:42 PM,61075,0,2,0.0,42.0,0,0,0,0,21.0,21.0,21.0,0.0,687.679083094556,32.74662300450266,61075.0,0.0,61075.0,61075.0,0,0,0,0,0,61075.0,61075.0,0.0,61075.0,61075.0,0,0,0,0,0,16,0.0,32.74662300450266,21.0,21.0,21.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,31.5,0.0,21.0,0,0,0,0,0,0,0,0,2,42,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.8.0.6-68.180.110.66-40273-12732-17,10.8.0.6,40273,68.180.110.66,12732,17,14/04/2015 01:55:43 PM,93818,0,2,0.0,44.0,0,0,0,0,22.0,22.0,22.0,0.0,468.9931569634825,21.317870771067387,93818.0,0.0,93818.0,93818.0,0,0,0,0,0,93818.0,93818.0,0.0,93818.0,93818.0,0,0,0,0,0,16,0.0,21.317870771067387,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,0.0,22.0,0,0,0,0,0,0,0,0,2,44,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
178.211.244.196-10.8.0.6-27425-40273-17,10.8.0.6,40273,178.211.244.196,27425,17,14/04/2015 01:55:45 PM,185102,0,2,0.0,44.0,0,0,0,0,22.0,22.0,22.0,0.0,237.70677788462578,10.804853540210264,185102.0,0.0,185102.0,185102.0,0,0,0,0,0,185102.0,185102.0,0.0,185102.0,185102.0,0,0,0,0,0,16,0.0,10.804853540210264,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,0.0,22.0,0,0,0,0,0,0,0,0,2,44,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
141.219.235.176-10.8.0.6-60830-42844-6,10.8.0.6,42844,141.219.235.176,60830,6,14/04/2015 01:55:42 PM,2681131,10,9,194.0,179.0,78.0,0.0,19.4,26.115980633406135,83.0,0.0,19.888888888888886,31.797973380564855,139.12039359509103,7.086561604039489,148951.7222222222,493428.0317331949,2122124.0,16.0,2521891.0,280210.1111111111,691626.1384408567,2122124.0,281.0,2681131.0,335141.375,762059.2795604997,2220090.0,31203.0,0,0,0,0,320,304,3.7297692652839416,3.356792338755547,0.0,83.0,18.65,27.715234267931343,768.1342105263158,0,1,0,0,0,0,0,0,0.0,19.63157894736842,19.4,19.88888888888889,0,0,0,0,0,0,10,194,9,179,-1,255,6,0,0,0,0,0,0,0,0,0,No Label
10.8.0.6-68.180.110.66-48558-12732-6,10.8.0.6,48558,68.180.110.66,12732,6,14/04/2015 01:55:42 PM,2875586,11,9,206.0,149.0,103.0,0.0,18.727272727272727,30.6955726745435,92.0,0.0,16.555555555555554,29.854275703452892,123.45309790769602,6.955104107475832,151346.6315789474,362540.2323672674,1603868.0,20.0,2491223.0,249122.3,483160.90182626183,1603868.0,230.0,2875586.0,359448.25,625047.5496302547,1896365.0,91097.0,0,0,0,0,352,304,3.8253072591117077,3.1297968483641245,0.0,103.0,16.9047619047619,29.048071815362825,843.7904761904762,0,1,0,0,0,0,0,0,0.0,17.75,18.727272727272727,16.555555555555557,0,0,0,0,0,0,11,206,9,149,-1,255,6,0,0,0,0,0,0,0,0,0,No Label
