Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
205.188.12.91-10.8.8.178-443-48911-6,205.188.12.91,443,10.8.8.178,48911,6,03/06/2015 02:40:21 PM,11552328,4,6,978.0,122.0,436.0,122.0,244.5,152.25745739809702,122.0,0.0,20.333333333333336,49.806291436591295,95.21890306438668,0.8656263914944243,1283592.0,2329981.9797235555,5833704.0,66.0,1.091267E7,3637556.666666667,3013715.324474814,5834505.0,201874.0,1.1552328E7,2310465.6,2809703.865182824,5833801.0,108.0,0,1,0,0,80,120,0.34625055659776977,0.5193758348966546,0.0,436.0,111.09090909090908,142.36674790515835,20268.290909090905,0,0,0,1,1,0,0,0,1.0,122.2,244.5,20.333333333333332,0,0,0,0,0,0,4,978,6,122,-1,64680,4,0,5718527.0,0.0,5718527.0,5718527.0,5833704.0,0.0,5833704.0,5833704.0,No Label
205.188.12.91-10.8.8.178-443-48911-6,205.188.12.91,443,10.8.8.178,48911,6,03/06/2015 02:40:41 PM,6082219,4,6,404.0,536.0,282.0,0.0,101.0,133.67123849205558,170.0,0.0,89.33333333333334,71.6510060408552,154.5488579086021,1.6441367862617244,675802.1111111111,1588967.158895791,4885150.0,86.0,989718.0,329906.0,404280.29563781613,784115.0,9457.0,5924961.0,1184992.2,2091805.4941224102,4885150.0,86.0,0,1,0,0,80,120,0.6576547145046898,0.9864820717570347,0.0,282.0,96.54545454545455,89.61736844648323,8031.272727272728,0,0,0,1,1,0,0,0,1.0,106.2,101.0,89.33333333333333,0,0,0,0,0,0,4,404,6,536,-1,64680,2,0,0,0,0,0,0,0,0,0,No Label
205.188.12.91-10.8.8.178-443-48911-6,205.188.12.91,443,10.8.8.178,48911,6,03/06/2015 02:41:01 PM,13466300,10,12,1190.0,850.0,298.0,0.0,119.0,106.00733727226411,346.0,0.0,70.83333333333333,108.0082768994482,151.48927322278576,1.633707848481023,641252.380952381,1390557.2457627368,5930227.0,36.0,1.3266399E7,1474044.3333333333,1951538.9435833069,6138030.0,1392.0,1.3300458E7,1209132.5454545454,1834240.796084874,6136317.0,113.0,0,1,0,0,200,240,0.7425944765822832,0.8911133718987397,0.0,346.0,103.73913043478258,117.449105957085,13794.292490118578,0,0,0,1,1,0,0,0,1.0,108.45454545454545,119.0,70.83333333333333,0,0,0,0,0,0,10,1190,12,850,-1,64680,7,0,7121985.0,0.0,7121985.0,7121985.0,5930227.0,0.0,5930227.0,5930227.0,No Label
157.56.52.13-10.8.8.178-40011-56909-6,157.56.52.13,40011,10.8.8.178,56909,6,03/06/2015 02:41:09 PM,488201,1,3,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3333333333333333,1.1547005383792515,8.193346592899236,8.193346592899236,162733.66666666666,143218.4860356139,269899.0,72.0,0,0,0,0,0,218302.0,109151.0,154261.00117009482,218230.0,72.0,0,1,0,0,32,96,2.048336648224809,6.1450099446744275,0.0,2.0,1.2,1.0954451150103321,1.1999999999999997,0,0,0,1,1,0,0,0,3.0,1.5,0.0,1.3333333333333333,0,0,0,0,0,0,1,0,3,4,-1,1444,0,0,0,0,0,0,0,0,0,0,No Label
205.188.12.91-10.8.8.178-443-48911-6,205.188.12.91,443,10.8.8.178,48911,6,03/06/2015 02:41:23 PM,13764893,5,7,488.0,452.0,122.0,0.0,97.6,54.56005865099487,330.0,0.0,64.57142857142858,125.56387105487674,68.28966995965752,0.8717830207615852,1251353.909090909,2016970.5582108258,5591580.0,40.0,1.3564549E7,3391137.25,2173482.95254926,5797648.0,1026809.0,1.3764893E7,2294148.833333333,2375047.219316653,5591580.0,122.0,0,1,0,0,100,140,0.36324292531732716,0.508540095444258,0.0,330.0,97.69230769230771,118.37467677913256,14012.564102564103,0,0,0,1,1,0,0,0,1.0,105.83333333333333,97.6,64.57142857142857,0,0,0,0,0,0,5,488,7,452,-1,64680,4,0,2389338.0,0.0,2389338.0,2389338.0,5591580.0,0.0,5591580.0,5591580.0,No Label
205.188.12.91-10.8.8.178-443-48911-6,205.188.12.91,443,10.8.8.178,48911,6,03/06/2015 02:41:41 PM,12306851,8,11,808.0,1014.0,282.0,0.0,101.0,123.75551935743542,218.0,0.0,92.18181818181819,83.1935312170582,148.04761998012327,1.5438555321747212,683713.9444444445,1440157.4663506711,5220546.0,10.0,8946600.0,1278085.7142857143,2064647.4341308828,5430769.0,967.0,1.209856E7,1209856.0,1862247.596780717,5426974.0,61.0,0,1,0,0,160,220,0.6500444345998826,0.8938110975748386,0.0,282.0,97.19999999999999,96.63474367022727,9338.273684210528,0,0,0,1,1,0,0,0,1.0,102.3157894736842,101.0,92.18181818181819,0,0,0,0,0,0,8,808,11,1014,-1,64680,4,0,3972169.0,0.0,3972169.0,3972169.0,5220546.0,0.0,5220546.0,5220546.0,No Label
205.188.12.91-10.8.8.178-443-48911-6,205.188.12.91,443,10.8.8.178,48911,6,03/06/2015 02:42:05 PM,11566360,5,5,888.0,478.0,484.0,0.0,177.6,206.73364506049808,234.0,0.0,95.6,98.5230937394883,118.10111392002324,0.8645762366033912,1285151.111111111,2377367.6767399404,5646046.0,79.0,1.1359368E7,2839842.0,3168714.845368913,5852512.0,218.0,1.1359973E7,2839993.25,3139203.9388500364,5646046.0,38404.0,0,1,0,0,100,100,0.4322881183016956,0.4322881183016956,0.0,484.0,145.45454545454547,153.36776951912918,23521.67272727273,0,0,0,1,1,0,0,0,1.0,160.0,177.6,95.6,0,0,0,0,0,0,5,888,5,478,-1,64680,3,0,207136.5,292823.5246910671,414194.0,79.0,5472850.0,244936.13214877056,5646046.0,5299654.0,No Label
134.170.25.26-10.8.8.178-443-54269-6,134.170.25.26,443,10.8.8.178,54269,6,03/06/2015 02:40:31 PM,77,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,12987.012987012988,25974.025974025975,77.0,0.0,77.0,77.0,0,0,0,0,0,77.0,77.0,0.0,77.0,77.0,0,0,0,0,0,64,0.0,25974.025974025975,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,65400,0,0,0,0,0,0,0,0,0,0,No Label
205.188.12.91-10.8.8.178-443-48911-6,205.188.12.91,443,10.8.8.178,48911,6,03/06/2015 02:42:21 PM,5238001,8,9,930.0,722.0,282.0,0.0,116.25,116.85613866142054,186.0,0.0,80.22222222222223,78.42476932987718,315.38749228952037,3.245512935182716,327375.0625,824223.5548643719,3305510.0,14.0,5025564.0,717937.7142857143,1291664.252509105,3512089.0,109.0,5075044.0,634380.4999999999,1199507.3877841926,3519164.0,61.0,0,1,0,0,160,180,1.5273002047918662,1.7182127303908497,0.0,282.0,99.44444444444446,94.5149986368315,8933.084967320263,0,0,0,1,1,0,0,0,1.0,105.29411764705883,116.25,80.22222222222223,0,0,0,0,0,0,8,930,9,722,-1,64680,5,0,0,0,0,0,0,0,0,0,No Label
205.188.12.91-10.8.8.178-443-48911-6,205.188.12.91,443,10.8.8.178,48911,6,03/06/2015 02:42:50 PM,9694934,3,5,244.0,484.0,122.0,0.0,81.33333333333333,70.43673284113434,362.0,0.0,96.8,157.38233700132935,75.09076389792855,0.8251732296475665,1384990.5714285714,3392818.7851579427,9075619.0,50.0,9495424.0,4747712.0,6412747.155940113,9282209.0,213215.0,9694934.0,2423733.5,4437901.409559591,9075619.0,76.0,0,1,0,0,60,100,0.30943996111783745,0.515733268529729,0.0,362.0,121.11111111111111,147.78738481721336,21841.11111111111,0,0,0,1,1,0,0,0,1.0,136.25,81.33333333333333,96.8,0,0,0,0,0,0,3,244,5,484,-1,64680,2,0,199572.0,0.0,199572.0,199572.0,9075619.0,0.0,9075619.0,9075619.0,No Label
